Question_ID,Question,Metric,Answer_Position,Answer,Value,Value_Number,Value_Units,Value_Seconds,Is_Approximate
60,Stadiums — Highest PL Attendances,attendance,5,Anfield (Liverpool),"54,074",54.0,people,,false
60,Stadiums — Highest PL Attendances,attendance,6,Etihad (Man City),"53,400",53.0,people,,false
60,Stadiums — Highest PL Attendances,attendance,7,St James’ Park (Newcastle),"52,305",52.0,people,,false
60,Stadiums — Highest PL Attendances,attendance,8,Villa Park (Aston Villa),"42,682",42.0,people,,false
60,Stadiums — Highest PL Attendances,attendance,9,Stamford Bridge (Chelsea),"41,000",41.0,people,,false
60,Stadiums — Highest PL Attendances,attendance,10,Goodison Park (Everton),"40,157",40.0,people,,false
61,Premier League — Most Penalty Goals (Players),goals,1,Alan Shearer,56,56.0,goals,,false
61,Premier League — Most Penalty Goals (Players),goals,2,Frank Lampard,43,43.0,goals,,false
61,Premier League — Most Penalty Goals (Players),goals,3,Mohamed Salah,34,34.0,goals,,false
61,Premier League — Most Penalty Goals (Players),goals,4,Harry Kane,33,33.0,goals,,false
61,Premier League — Most Penalty Goals (Players),goals,5,Steven Gerrard,32,32.0,goals,,false
61,Premier League — Most Penalty Goals (Players),goals,6,Mark Noble,28,28.0,goals,,false
61,Premier League — Most Penalty Goals (Players),goals,7,Sergio Agüero,27,27.0,goals,,false
61,Premier League — Most Penalty Goals (Players),goals,8,Jamie Vardy,27,27.0,goals,,false
61,Premier League — Most Penalty Goals (Players),goals,9,Matt Le Tissier,25,25.0,goals,,false
61,Premier League — Most Penalty Goals (Players),goals,10,Wayne Rooney,23,23.0,goals,,false
62,Premier League — Most Points by Club (1992–present),points,1,Manchester United,,,points,,false
62,Premier League — Most Points by Club (1992–present),points,2,Arsenal,,,points,,false
62,Premier League — Most Points by Club (1992–present),points,3,Chelsea,,,points,,false
62,Premier League — Most Points by Club (1992–present),points,4,Liverpool,,,points,,false
62,Premier League — Most Points by Club (1992–present),points,5,Manchester City,,,points,,false
62,Premier League — Most Points by Club (1992–present),points,6,Tottenham,,,points,,false
62,Premier League — Most Points by Club (1992–present),points,7,Everton,,,points,,false
62,Premier League — Most Points by Club (1992–present),points,8,Newcastle United,,,points,,false
62,Premier League — Most Points by Club (1992–present),points,9,Aston Villa,,,points,,false
62,Premier League — Most Points by Club (1992–present),points,10,West Ham United,,,points,,false
63,UEFA Cup Winners’ Cup — Most Titles (Clubs),titles,1,Barcelona,4,4.0,titles,,false
63,UEFA Cup Winners’ Cup — Most Titles (Clubs),titles,2,Anderlecht,2,2.0,titles,,false
63,UEFA Cup Winners’ Cup — Most Titles (Clubs),titles,3,Chelsea,2,2.0,titles,,false
63,UEFA Cup Winners’ Cup — Most Titles (Clubs),titles,4,Dynamo Kyiv,2,2.0,titles,,false
63,UEFA Cup Winners’ Cup — Most Titles (Clubs),titles,5,AC Milan,2,2.0,titles,,false
63,UEFA Cup Winners’ Cup — Most Titles (Clubs),titles,6,Ajax,1,1.0,titles,,false
63,UEFA Cup Winners’ Cup — Most Titles (Clubs),titles,7,Arsenal,1,1.0,titles,,false
63,UEFA Cup Winners’ Cup — Most Titles (Clubs),titles,8,Bayern Munich,1,1.0,titles,,false
63,UEFA Cup Winners’ Cup — Most Titles (Clubs),titles,9,Juventus,1,1.0,titles,,false
63,UEFA Cup Winners’ Cup — Most Titles (Clubs),titles,10,Manchester City,1,1.0,titles,,false
64,Premier League — Most Appearances by Goalkeeper,appearances,1,David James,572,572.0,matches,,false
64,Premier League — Most Appearances by Goalkeeper,appearances,2,Mark Schwarzer,514,514.0,matches,,false
64,Premier League — Most Appearances by Goalkeeper,appearances,3,Brad Friedel,450,450.0,matches,,false
64,Premier League — Most Appearances by Goalkeeper,appearances,4,Shay Given,451,451.0,matches,,false
64,Premier League — Most Appearances by Goalkeeper,appearances,5,Petr Čech,443,443.0,matches,,false
64,Premier League — Most Appearances by Goalkeeper,appearances,6,Jussi Jääskeläinen,436,436.0,matches,,false
64,Premier League — Most Appearances by Goalkeeper,appearances,7,Tim Howard,399,399.0,matches,,false
64,Premier League — Most Appearances by Goalkeeper,appearances,8,Ben Foster,390,390.0,matches,,false
64,Premier League — Most Appearances by Goalkeeper,appearances,9,Edwin van der Sar,313,313.0,matches,,false
64,Premier League — Most Appearances by Goalkeeper,appearances,10,Pepe Reina,297,297.0,matches,,false
65,Premier League — Most Goals by African Players,goals,1,Mohamed Salah,155+,155.0,goals,,true
65,Premier League — Most Goals by African Players,goals,2,Sadio Mané,111,111.0,goals,,false
65,Premier League — Most Goals by African Players,goals,3,Didier Drogba,104,104.0,goals,,false
65,Premier League — Most Goals by African Players,goals,4,Emmanuel Adebayor,97,97.0,goals,,false
65,Premier League — Most Goals by African Players,goals,5,Yakubu,95,95.0,goals,,false
65,Premier League — Most Goals by African Players,goals,6,Riyad Mahrez,82,82.0,goals,,false
65,Premier League — Most Goals by African Players,goals,7,Pierre-Emerick Aubameyang,68,68.0,goals,,false
65,Premier League — Most Goals by African Players,goals,8,Wilfried Zaha,68,68.0,goals,,false
65,Premier League — Most Goals by African Players,goals,9,Nwankwo Kanu,54,54.0,goals,,false
65,Premier League — Most Goals by African Players,goals,10,Tony Yeboah,24,24.0,goals,,false
66,Premier League — Most Goals by South American Players,goals,1,Sergio Agüero,184,184.0,goals,,false
66,Premier League — Most Goals by South American Players,goals,2,Carlos Tevez,84,84.0,goals,,false
66,Premier League — Most Goals by South American Players,goals,3,Roberto Firmino,82,82.0,goals,,false
66,Premier League — Most Goals by South American Players,goals,4,Luis Suárez,69,69.0,goals,,false
66,Premier League — Most Goals by South American Players,goals,5,Gabriel Jesus,63,63.0,goals,,false
66,Premier League — Most Goals by South American Players,goals,6,Alexis Sánchez,63,63.0,goals,,false
66,Premier League — Most Goals by South American Players,goals,7,Philippe Coutinho,41,41.0,goals,,false
66,Premier League — Most Goals by South American Players,goals,8,Juninho,29,29.0,goals,,false
66,Premier League — Most Goals by South American Players,goals,9,Hernán Crespo,20,20.0,goals,,false
66,Premier League — Most Goals by South American Players,goals,10,Claudio López,9,9.0,goals,,false
67,Premier League — Most Goals as a Substitute,goals,1,Jermain Defoe,24,24.0,goals,,false
67,Premier League — Most Goals as a Substitute,goals,2,Olivier Giroud,21,21.0,goals,,false
67,Premier League — Most Goals as a Substitute,goals,3,Javier Hernández,19,19.0,goals,,false
67,Premier League — Most Goals as a Substitute,goals,4,Ole Gunnar Solskjær,17,17.0,goals,,false
67,Premier League — Most Goals as a Substitute,goals,5,Daniel Sturridge,17,17.0,goals,,false
67,Premier League — Most Goals as a Substitute,goals,6,Nwankwo Kanu,17,17.0,goals,,false
67,Premier League — Most Goals as a Substitute,goals,7,Adam Le Fondre,12,12.0,goals,,false
67,Premier League — Most Goals as a Substitute,goals,8,Andy Cole,11,11.0,goals,,false
67,Premier League — Most Goals as a Substitute,goals,9,Edin Džeko,10,10.0,goals,,false
67,Premier League — Most Goals as a Substitute,goals,10,Kelechi Iheanacho,9,9.0,goals,,false
68,Premier League — Most Own Goals,goals,1,Richard Dunne,10,10.0,goals,,false
68,Premier League — Most Own Goals,goals,2,Jamie Carragher,7,7.0,goals,,false
68,Premier League — Most Own Goals,goals,3,Phil Jagielka,7,7.0,goals,,false
68,Premier League — Most Own Goals,goals,4,Martin Škrtel,7,7.0,goals,,false
68,Premier League — Most Own Goals,goals,5,Wes Brown,6,6.0,goals,,false
68,Premier League — Most Own Goals,goals,6,Frank Sinclair,6,6.0,goals,,false
68,Premier League — Most Own Goals,goals,7,Ryan Shawcross,6,6.0,goals,,false
68,Premier League — Most Own Goals,goals,8,Jonny Evans,6,6.0,goals,,false
68,Premier League — Most Own Goals,goals,9,John Pantsil,5,5.0,goals,,false
68,Premier League — Most Own Goals,goals,10,Joleon Lescott,5,5.0,goals,,false
69,Champions League — Most Knockout Goals (Players),goals,1,Cristiano Ronaldo,67,67.0,goals,,false
69,Champions League — Most Knockout Goals (Players),goals,2,Lionel Messi,49,49.0,goals,,false
69,Champions League — Most Knockout Goals (Players),goals,3,Karim Benzema,34,34.0,goals,,false
69,Champions League — Most Knockout Goals (Players),goals,4,Robert Lewandowski,33,33.0,goals,,false
69,Champions League — Most Knockout Goals (Players),goals,5,Thomas Müller,27,27.0,goals,,false
69,Champions League — Most Knockout Goals (Players),goals,6,Kylian Mbappé,26,26.0,goals,,false
69,Champions League — Most Knockout Goals (Players),goals,7,Raúl,25,25.0,goals,,false
69,Champions League — Most Knockout Goals (Players),goals,8,Thierry Henry,20,20.0,goals,,false
69,Champions League — Most Knockout Goals (Players),goals,9,Mohamed Salah,18,18.0,goals,,false
69,Champions League — Most Knockout Goals (Players),goals,10,Wayne Rooney,16,16.0,goals,,false
70,World Cup — Most Matches Played (Players),appearances,1,Lionel Messi,26,26.0,matches,,false
70,World Cup — Most Matches Played (Players),appearances,2,Lothar Matthäus,25,25.0,matches,,false
70,World Cup — Most Matches Played (Players),appearances,3,Miroslav Klose,24,24.0,matches,,false
70,World Cup — Most Matches Played (Players),appearances,4,Paolo Maldini,23,23.0,matches,,false
70,World Cup — Most Matches Played (Players),appearances,5,Cristiano Ronaldo,22,22.0,matches,,false
70,World Cup — Most Matches Played (Players),appearances,6,Cafu,20,20.0,matches,,false
70,World Cup — Most Matches Played (Players),appearances,7,Javier Mascherano,20,20.0,matches,,false
70,World Cup — Most Matches Played (Players),appearances,8,Diego Maradona,21,21.0,matches,,false
70,World Cup — Most Matches Played (Players),appearances,9,Manuel Neuer,19,19.0,matches,,false
70,World Cup — Most Matches Played (Players),appearances,10,Philipp Lahm,18,18.0,matches,,false
71,Premier League — Most Headed Goals,goals,1,Peter Crouch,53,53.0,goals,,false
71,Premier League — Most Headed Goals,goals,2,Alan Shearer,46,46.0,goals,,false
71,Premier League — Most Headed Goals,goals,3,Dion Dublin,45,45.0,goals,,false
71,Premier League — Most Headed Goals,goals,4,Les Ferdinand,40,40.0,goals,,false
71,Premier League — Most Headed Goals,goals,5,Teddy Sheringham,33,33.0,goals,,false
71,Premier League — Most Headed Goals,goals,6,Duncan Ferguson,32,32.0,goals,,false
71,Premier League — Most Headed Goals,goals,7,Christian Benteke,31,31.0,goals,,false
71,Premier League — Most Headed Goals,goals,8,Tim Cahill,31,31.0,goals,,false
71,Premier League — Most Headed Goals,goals,9,Harry Kane,30+,30.0,goals,,true
71,Premier League — Most Headed Goals,goals,10,Andy Carroll,30,30.0,goals,,false
72,Cristiano Ronaldo — Clubs He Has Scored the Most Goals Against (All Competitions),goals,1,Sevilla,27,27.0,goals,,false
72,Cristiano Ronaldo — Clubs He Has Scored the Most Goals Against (All Competitions),goals,2,Atlético Madrid,25,25.0,goals,,false
72,Cristiano Ronaldo — Clubs He Has Scored the Most Goals Against (All Competitions),goals,3,Getafe,23,23.0,goals,,false
72,Cristiano Ronaldo — Clubs He Has Scored the Most Goals Against (All Competitions),goals,4,Celta Vigo,20,20.0,goals,,false
72,Cristiano Ronaldo — Clubs He Has Scored the Most Goals Against (All Competitions),goals,5,Athletic Club,19,19.0,goals,,false
72,Cristiano Ronaldo — Clubs He Has Scored the Most Goals Against (All Competitions),goals,6,Barcelona,18,18.0,goals,,false
72,Cristiano Ronaldo — Clubs He Has Scored the Most Goals Against (All Competitions),goals,7,Villarreal,15,15.0,goals,,false
72,Cristiano Ronaldo — Clubs He Has Scored the Most Goals Against (All Competitions),goals,8,Espanyol,15,15.0,goals,,false
72,Cristiano Ronaldo — Clubs He Has Scored the Most Goals Against (All Competitions),goals,9,Real Sociedad,15,15.0,goals,,false
72,Cristiano Ronaldo — Clubs He Has Scored the Most Goals Against (All Competitions),goals,10,Valencia,15,15.0,goals,,false
73,Lionel Messi — Clubs He Has Scored the Most Goals Against (All Competitions),goals,1,Sevilla,38,38.0,goals,,false
73,Lionel Messi — Clubs He Has Scored the Most Goals Against (All Competitions),goals,2,Atlético Madrid,32,32.0,goals,,false
73,Lionel Messi — Clubs He Has Scored the Most Goals Against (All Competitions),goals,3,Valencia,31,31.0,goals,,false
73,Lionel Messi — Clubs He Has Scored the Most Goals Against (All Competitions),goals,4,Athletic Club,29,29.0,goals,,false
73,Lionel Messi — Clubs He Has Scored the Most Goals Against (All Competitions),goals,5,Real Madrid,26,26.0,goals,,false
73,Lionel Messi — Clubs He Has Scored the Most Goals Against (All Competitions),goals,6,Osasuna,27,27.0,goals,,false
73,Lionel Messi — Clubs He Has Scored the Most Goals Against (All Competitions),goals,7,Espanyol,25,25.0,goals,,false
73,Lionel Messi — Clubs He Has Scored the Most Goals Against (All Competitions),goals,8,Deportivo La Coruña,20,20.0,goals,,false
73,Lionel Messi — Clubs He Has Scored the Most Goals Against (All Competitions),goals,9,Levante,20,20.0,goals,,false
73,Lionel Messi — Clubs He Has Scored the Most Goals Against (All Competitions),goals,10,Real Betis,26,26.0,goals,,false
74,Lionel Messi — Goalkeepers He Has Scored the Most Goals Against,goals,1,Iker Casillas,18,18.0,goals,,false
74,Lionel Messi — Goalkeepers He Has Scored the Most Goals Against,goals,2,Diego Alves,21,21.0,goals,,false
74,Lionel Messi — Goalkeepers He Has Scored the Most Goals Against,goals,3,Andrés Fernández,17,17.0,goals,,false
74,Lionel Messi — Goalkeepers He Has Scored the Most Goals Against,goals,4,Gorka Iraizoz,17,17.0,goals,,false
74,Lionel Messi — Goalkeepers He Has Scored the Most Goals Against,goals,5,Diego López,15,15.0,goals,,false
74,Lionel Messi — Goalkeepers He Has Scored the Most Goals Against,goals,6,Roberto Jiménez,14,14.0,goals,,false
74,Lionel Messi — Goalkeepers He Has Scored the Most Goals Against,goals,7,Antonio Adán,13,13.0,goals,,false
74,Lionel Messi — Goalkeepers He Has Scored the Most Goals Against,goals,8,Jan Oblak,9,9.0,goals,,false
74,Lionel Messi — Goalkeepers He Has Scored the Most Goals Against,goals,9,Claudio Bravo,8,8.0,goals,,false
74,Lionel Messi — Goalkeepers He Has Scored the Most Goals Against,goals,10,Keylor Navas,8,8.0,goals,,false
75,Cristiano Ronaldo — Goalkeepers He Has Scored the Most Goals Against,goals,1,Diego López,17,17.0,goals,,false
75,Cristiano Ronaldo — Goalkeepers He Has Scored the Most Goals Against,goals,2,Andrés Fernández,14,14.0,goals,,false
75,Cristiano Ronaldo — Goalkeepers He Has Scored the Most Goals Against,goals,3,Gorka Iraizoz,14,14.0,goals,,false
75,Cristiano Ronaldo — Goalkeepers He Has Scored the Most Goals Against,goals,4,Jan Oblak,10,10.0,goals,,false
75,Cristiano Ronaldo — Goalkeepers He Has Scored the Most Goals Against,goals,5,Diego Alves,10,10.0,goals,,false
75,Cristiano Ronaldo — Goalkeepers He Has Scored the Most Goals Against,goals,6,Claudio Bravo,9,9.0,goals,,false
75,Cristiano Ronaldo — Goalkeepers He Has Scored the Most Goals Against,goals,7,Keylor Navas,8,8.0,goals,,false
75,Cristiano Ronaldo — Goalkeepers He Has Scored the Most Goals Against,goals,8,Marc-André ter Stegen,7,7.0,goals,,false
75,Cristiano Ronaldo — Goalkeepers He Has Scored the Most Goals Against,goals,9,Petr Čech,7,7.0,goals,,false
75,Cristiano Ronaldo — Goalkeepers He Has Scored the Most Goals Against,goals,10,Manuel Neuer,6,6.0,goals,,false
76,UEFA Champions League — Players with Most Appearances (Matches Played),appearances,1,Cristiano Ronaldo,187,187.0,matches,,false
76,UEFA Champions League — Players with Most Appearances (Matches Played),appearances,2,Iker Casillas,177,177.0,matches,,false
76,UEFA Champions League — Players with Most Appearances (Matches Played),appearances,3,Lionel Messi,163,163.0,matches,,false
76,UEFA Champions League — Players with Most Appearances (Matches Played),appearances,4,Karim Benzema,152,152.0,matches,,false
76,UEFA Champions League — Players with Most Appearances (Matches Played),appearances,5,Xavi,151,151.0,matches,,false
76,UEFA Champions League — Players with Most Appearances (Matches Played),appearances,6,Thomas Müller,150+,150.0,matches,,true
76,UEFA Champions League — Players with Most Appearances (Matches Played),appearances,7,Luka Modrić,150+,150.0,matches,,true
76,UEFA Champions League — Players with Most Appearances (Matches Played),appearances,8,Sergio Ramos,138,138.0,matches,,false
76,UEFA Champions League — Players with Most Appearances (Matches Played),appearances,9,Raúl,142,142.0,matches,,false
76,UEFA Champions League — Players with Most Appearances (Matches Played),appearances,10,Ryan Giggs,141,141.0,matches,,false
77,UEFA Champions League — Players with Most Wins,,1,Cristiano Ronaldo,115,115.0,,,false
77,UEFA Champions League — Players with Most Wins,,2,Iker Casillas,101,101.0,,,false
77,UEFA Champions League — Players with Most Wins,,3,Lionel Messi,98,98.0,,,false
77,UEFA Champions League — Players with Most Wins,,4,Karim Benzema,90+,90.0,,,true
77,UEFA Champions League — Players with Most Wins,,5,Xavi,91,91.0,,,false
77,UEFA Champions League — Players with Most Wins,,6,Luka Modrić,90+,90.0,,,true
77,UEFA Champions League — Players with Most Wins,,7,Sergio Ramos,90+,90.0,,,true
77,UEFA Champions League — Players with Most Wins,,8,Dani Carvajal,85+,85.0,,,true
77,UEFA Champions League — Players with Most Wins,,9,Gerard Piqué,80+,80.0,,,true
77,UEFA Champions League — Players with Most Wins,,10,Andrés Iniesta,80+,80.0,,,true
78,FIFA World Cup — Players with Most Assists,assists,1,Pelé,10,10.0,assists,,false
78,FIFA World Cup — Players with Most Assists,assists,2,Lionel Messi,9,9.0,assists,,false
78,FIFA World Cup — Players with Most Assists,assists,3,Diego Maradona,8,8.0,assists,,false
78,FIFA World Cup — Players with Most Assists,assists,4,Pierre Littbarski,7,7.0,assists,,false
78,FIFA World Cup — Players with Most Assists,assists,5,Thomas Müller,7,7.0,assists,,false
78,FIFA World Cup — Players with Most Assists,assists,6,Kevin De Bruyne,7,7.0,assists,,false
78,FIFA World Cup — Players with Most Assists,assists,7,David Beckham,6,6.0,assists,,false
78,FIFA World Cup — Players with Most Assists,assists,8,Bastian Schweinsteiger,6,6.0,assists,,false
78,FIFA World Cup — Players with Most Assists,assists,9,Mesut Özil,5,5.0,assists,,false
78,FIFA World Cup — Players with Most Assists,assists,10,Francesco Totti,5,5.0,assists,,false
79,Players with Most Goals in El Clásico (Barcelona vs Real Madrid),goals,1,Lionel Messi,26,26.0,goals,,false
79,Players with Most Goals in El Clásico (Barcelona vs Real Madrid),goals,2,Cristiano Ronaldo,18,18.0,goals,,false
79,Players with Most Goals in El Clásico (Barcelona vs Real Madrid),goals,3,Alfredo Di Stéfano,18,18.0,goals,,false
79,Players with Most Goals in El Clásico (Barcelona vs Real Madrid),goals,4,Raúl,15,15.0,goals,,false
79,Players with Most Goals in El Clásico (Barcelona vs Real Madrid),goals,5,Ferenc Puskás,14,14.0,goals,,false
79,Players with Most Goals in El Clásico (Barcelona vs Real Madrid),goals,6,César Rodríguez,14,14.0,goals,,false
79,Players with Most Goals in El Clásico (Barcelona vs Real Madrid),goals,7,Karim Benzema,14,14.0,goals,,false
79,Players with Most Goals in El Clásico (Barcelona vs Real Madrid),goals,8,Santillana,12,12.0,goals,,false
79,Players with Most Goals in El Clásico (Barcelona vs Real Madrid),goals,9,Luis Suárez (URU),11,11.0,goals,,false
79,Players with Most Goals in El Clásico (Barcelona vs Real Madrid),goals,10,Hugo Sánchez,10,10.0,goals,,false
80,Players with Most Appearances in El Clásico,appearances,1,Sergio Ramos,45,45.0,matches,,false
80,Players with Most Appearances in El Clásico,appearances,2,Lionel Messi,45,45.0,matches,,false
80,Players with Most Appearances in El Clásico,appearances,3,Sergio Busquets,43,43.0,matches,,false
80,Players with Most Appearances in El Clásico,appearances,4,Iker Casillas,37,37.0,matches,,false
80,Players with Most Appearances in El Clásico,appearances,5,Xavi,42,42.0,matches,,false
80,Players with Most Appearances in El Clásico,appearances,6,Karim Benzema,40+,40.0,matches,,true
80,Players with Most Appearances in El Clásico,appearances,7,Gerard Piqué,36,36.0,matches,,false
80,Players with Most Appearances in El Clásico,appearances,8,Andrés Iniesta,36,36.0,matches,,false
80,Players with Most Appearances in El Clásico,appearances,9,Cristiano Ronaldo,30,30.0,matches,,false
80,Players with Most Appearances in El Clásico,appearances,10,Luka Modrić,30+,30.0,matches,,true
81,Players with Most Appearances for a Single Club (Europe),appearances,1,Ryan Giggs (Manchester United),963,963.0,matches,,false
81,Players with Most Appearances for a Single Club (Europe),appearances,2,Paolo Maldini (AC Milan),902,902.0,matches,,false
81,Players with Most Appearances for a Single Club (Europe),appearances,3,Francesco Totti (Roma),786,786.0,matches,,false
81,Players with Most Appearances for a Single Club (Europe),appearances,4,Xavi (Barcelona),767,767.0,matches,,false
81,Players with Most Appearances for a Single Club (Europe),appearances,5,Steven Gerrard (Liverpool),710,710.0,matches,,false
81,Players with Most Appearances for a Single Club (Europe),appearances,6,Paul Scholes (Man United),718,718.0,matches,,false
81,Players with Most Appearances for a Single Club (Europe),appearances,7,John Terry (Chelsea),717,717.0,matches,,false
81,Players with Most Appearances for a Single Club (Europe),appearances,8,Carles Puyol (Barcelona),593,593.0,matches,,false
81,Players with Most Appearances for a Single Club (Europe),appearances,9,Jamie Carragher (Liverpool),737,737.0,matches,,false
81,Players with Most Appearances for a Single Club (Europe),appearances,10,Iker Casillas (Real Madrid),725,725.0,matches,,false
82,Lionel Messi — Players He Has Assisted the Most (Club Career),,1,Luis Suárez,47,47.0,,,false
82,Lionel Messi — Players He Has Assisted the Most (Club Career),,2,Pedro,25,25.0,,,false
82,Lionel Messi — Players He Has Assisted the Most (Club Career),,3,Neymar,25,25.0,,,false
82,Lionel Messi — Players He Has Assisted the Most (Club Career),,4,Thierry Henry,21,21.0,,,false
82,Lionel Messi — Players He Has Assisted the Most (Club Career),,5,Samuel Eto’o,18,18.0,,,false
82,Lionel Messi — Players He Has Assisted the Most (Club Career),,6,David Villa,16,16.0,,,false
82,Lionel Messi — Players He Has Assisted the Most (Club Career),,7,Cesc Fàbregas,15,15.0,,,false
82,Lionel Messi — Players He Has Assisted the Most (Club Career),,8,Alexis Sánchez,13,13.0,,,false
82,Lionel Messi — Players He Has Assisted the Most (Club Career),,9,Gerard Piqué,12,12.0,,,false
82,Lionel Messi — Players He Has Assisted the Most (Club Career),,10,Ansu Fati,10,10.0,,,false
83,Cristiano Ronaldo — Players He Has Assisted the Most (Club Career),,1,Karim Benzema,32,32.0,,,false
83,Cristiano Ronaldo — Players He Has Assisted the Most (Club Career),,2,Gareth Bale,29,29.0,,,false
83,Cristiano Ronaldo — Players He Has Assisted the Most (Club Career),,3,Wayne Rooney,23,23.0,,,false
83,Cristiano Ronaldo — Players He Has Assisted the Most (Club Career),,4,Gonzalo Higuaín,22,22.0,,,false
83,Cristiano Ronaldo — Players He Has Assisted the Most (Club Career),,5,Ángel Di María,20,20.0,,,false
83,Cristiano Ronaldo — Players He Has Assisted the Most (Club Career),,6,Mesut Özil,18,18.0,,,false
83,Cristiano Ronaldo — Players He Has Assisted the Most (Club Career),,7,Ryan Giggs,16,16.0,,,false
83,Cristiano Ronaldo — Players He Has Assisted the Most (Club Career),,8,Paulo Dybala,15,15.0,,,false
83,Cristiano Ronaldo — Players He Has Assisted the Most (Club Career),,9,Marcelo,15,15.0,,,false
83,Cristiano Ronaldo — Players He Has Assisted the Most (Club Career),,10,Luka Modrić,14,14.0,,,false
84,Lionel Messi — Players Who Have Assisted Him the Most,,1,Dani Alves,43,43.0,,,false
84,Lionel Messi — Players Who Have Assisted Him the Most,,2,Luis Suárez,38,38.0,,,false
84,Lionel Messi — Players Who Have Assisted Him the Most,,3,Xavi,31,31.0,,,false
84,Lionel Messi — Players Who Have Assisted Him the Most,,4,Andrés Iniesta,30,30.0,,,false
84,Lionel Messi — Players Who Have Assisted Him the Most,,5,Jordi Alba,25,25.0,,,false
84,Lionel Messi — Players Who Have Assisted Him the Most,,6,Neymar,22,22.0,,,false
84,Lionel Messi — Players Who Have Assisted Him the Most,,7,Cesc Fàbregas,20,20.0,,,false
84,Lionel Messi — Players Who Have Assisted Him the Most,,8,Pedro,18,18.0,,,false
84,Lionel Messi — Players Who Have Assisted Him the Most,,9,Ángel Di María,14 (NT + PSG),14.0,,,true
84,Lionel Messi — Players Who Have Assisted Him the Most,,10,Kylian Mbappé,10+,10.0,,,true
85,Cristiano Ronaldo — Players Who Have Assisted Him the Most,,1,Karim Benzema,45,45.0,,,false
85,Cristiano Ronaldo — Players Who Have Assisted Him the Most,,2,Mesut Özil,27,27.0,,,false
85,Cristiano Ronaldo — Players Who Have Assisted Him the Most,,3,Marcelo,25,25.0,,,false
85,Cristiano Ronaldo — Players Who Have Assisted Him the Most,,4,Ángel Di María,23,23.0,,,false
85,Cristiano Ronaldo — Players Who Have Assisted Him the Most,,5,Luka Modrić,20,20.0,,,false
85,Cristiano Ronaldo — Players Who Have Assisted Him the Most,,6,Toni Kroos,18,18.0,,,false
85,Cristiano Ronaldo — Players Who Have Assisted Him the Most,,7,Wayne Rooney,17,17.0,,,false
85,Cristiano Ronaldo — Players Who Have Assisted Him the Most,,8,Gareth Bale,16,16.0,,,false
85,Cristiano Ronaldo — Players Who Have Assisted Him the Most,,9,Ryan Giggs,15,15.0,,,false
85,Cristiano Ronaldo — Players Who Have Assisted Him the Most,,10,Dani Carvajal,15,15.0,,,false
86,Players with Most Appearances as Captain (Champions League),appearances,1,Iker Casillas,88,88.0,matches,,false
86,Players with Most Appearances as Captain (Champions League),appearances,2,Sergio Ramos,77,77.0,matches,,false
86,Players with Most Appearances as Captain (Champions League),appearances,3,Paolo Maldini,74,74.0,matches,,false
86,Players with Most Appearances as Captain (Champions League),appearances,4,Lionel Messi,72,72.0,matches,,false
86,Players with Most Appearances as Captain (Champions League),appearances,5,Philipp Lahm,67,67.0,matches,,false
86,Players with Most Appearances as Captain (Champions League),appearances,6,Steven Gerrard,60,60.0,matches,,false
86,Players with Most Appearances as Captain (Champions League),appearances,7,Francesco Totti,60,60.0,matches,,false
86,Players with Most Appearances as Captain (Champions League),appearances,8,John Terry,58,58.0,matches,,false
86,Players with Most Appearances as Captain (Champions League),appearances,9,Alessandro Del Piero,55,55.0,matches,,false
86,Players with Most Appearances as Captain (Champions League),appearances,10,Cristiano Ronaldo,54,54.0,matches,,false
87,Players with Most UEFA Super Cup Appearances,appearances,1,Paolo Maldini,5,5.0,matches,,false
87,Players with Most UEFA Super Cup Appearances,appearances,2,Dani Alves,5,5.0,matches,,false
87,Players with Most UEFA Super Cup Appearances,appearances,3,Lionel Messi,4,4.0,matches,,false
87,Players with Most UEFA Super Cup Appearances,appearances,4,Gerard Piqué,4,4.0,matches,,false
87,Players with Most UEFA Super Cup Appearances,appearances,5,Iker Casillas,4,4.0,matches,,false
87,Players with Most UEFA Super Cup Appearances,appearances,6,Cristiano Ronaldo,4,4.0,matches,,false
87,Players with Most UEFA Super Cup Appearances,appearances,7,Sergio Ramos,4,4.0,matches,,false
87,Players with Most UEFA Super Cup Appearances,appearances,8,Andrés Iniesta,4,4.0,matches,,false
87,Players with Most UEFA Super Cup Appearances,appearances,9,Clarence Seedorf,4,4.0,matches,,false
87,Players with Most UEFA Super Cup Appearances,appearances,10,Xavi,4,4.0,matches,,false
88,Lionel Messi — Hat-Tricks by Opponent (La Liga),hat_tricks,1,Sevilla,5,5.0,hat-tricks,,false
88,Lionel Messi — Hat-Tricks by Opponent (La Liga),hat_tricks,2,Osasuna,4,4.0,hat-tricks,,false
88,Lionel Messi — Hat-Tricks by Opponent (La Liga),hat_tricks,3,Valencia,3,3.0,hat-tricks,,false
88,Lionel Messi — Hat-Tricks by Opponent (La Liga),hat_tricks,4,Espanyol,3,3.0,hat-tricks,,false
88,Lionel Messi — Hat-Tricks by Opponent (La Liga),hat_tricks,5,Deportivo La Coruña,3,3.0,hat-tricks,,false
88,Lionel Messi — Hat-Tricks by Opponent (La Liga),hat_tricks,6,Rayo Vallecano,3,3.0,hat-tricks,,false
88,Lionel Messi — Hat-Tricks by Opponent (La Liga),hat_tricks,7,Levante,2,2.0,hat-tricks,,false
