global_game_id,global_game_number,source_file,source_file_without_extension,match_date_clean,competition_clean,match_teams,team_name,player_name,position,jersey_number,nationality,team_id,description,formation,season,competition,oppenent,player_id,x_position,y_position,temp_match_id
60,60,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,European Cup Final,red_star_1990_91_ec_winners vs anderlecht_1994_95_ucl,red_star_1990_91_ec_winners,Dejan Savićević,RST,10,Yugoslavia (Montenegro),407,Red Star Belgrade – 1990/91 European Cup winners,4-4-2,1990-91,European Cup Final,Marseille,savicevic_dejan,0.6,0.2,3
60,60,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,European Cup Final,red_star_1990_91_ec_winners vs anderlecht_1994_95_ucl,red_star_1990_91_ec_winners,Dragiša Binić,LM,11,Yugoslavia,407,Red Star Belgrade – 1990/91 European Cup winners,4-4-2,1990-91,European Cup Final,Marseille,binic_dragisa,0.18,0.6,3
61,61,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,Champions League,club_brugge_2021_22_ucl (single team data),club_brugge_2021_22_ucl,Stanley Nsoki,LCB,4,France,409,Club Brugge – 2021/22 UCL group surprises,4-3-3,2021-22,Champions League,Paris Saint-Germain,nsoki_stanley,0.35,0.85,4
61,61,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,Champions League,club_brugge_2021_22_ucl (single team data),club_brugge_2021_22_ucl,Jack Hendry,RCB,5,Scotland,409,Club Brugge – 2021/22 UCL group surprises,4-3-3,2021-22,Champions League,Paris Saint-Germain,hendry_jack,0.65,0.85,4
61,61,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,Champions League,club_brugge_2021_22_ucl (single team data),club_brugge_2021_22_ucl,Charles De Ketelaere,LW,10,Belgium,409,Club Brugge – 2021/22 UCL group surprises,4-3-3,2021-22,Champions League,Paris Saint-Germain,de_ketelaere_charles,0.18,0.32,4
61,61,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,Champions League,club_brugge_2021_22_ucl (single team data),club_brugge_2021_22_ucl,Federico Ricca,LB,18,Uruguay,409,Club Brugge – 2021/22 UCL group surprises,4-3-3,2021-22,Champions League,Paris Saint-Germain,ricca_federico,0.18,0.8,4
61,61,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,Champions League,club_brugge_2021_22_ucl (single team data),club_brugge_2021_22_ucl,Hans Vanaken,DM,20,Belgium,409,Club Brugge – 2021/22 UCL group surprises,4-3-3,2021-22,Champions League,Paris Saint-Germain,vanaken_hans,0.5,0.65,4
61,61,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,Champions League,club_brugge_2021_22_ucl (single team data),club_brugge_2021_22_ucl,Simon Mignolet,GK,22,Belgium,409,Club Brugge – 2021/22 UCL group surprises,4-3-3,2021-22,Champions League,Paris Saint-Germain,mignolet_simon,0.5,0.95,4
61,61,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,Champions League,club_brugge_2021_22_ucl (single team data),club_brugge_2021_22_ucl,Mats Rits,RCM,26,Belgium,409,Club Brugge – 2021/22 UCL group surprises,4-3-3,2021-22,Champions League,Paris Saint-Germain,rits_mats,0.62,0.6,4
61,61,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,Champions League,club_brugge_2021_22_ucl (single team data),club_brugge_2021_22_ucl,Eder Balanta,LCM,27,Colombia,409,Club Brugge – 2021/22 UCL group surprises,4-3-3,2021-22,Champions League,Paris Saint-Germain,balanta_eder,0.38,0.6,4
61,61,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,Champions League,club_brugge_2021_22_ucl (single team data),club_brugge_2021_22_ucl,Bas Dost,ST,29,Netherlands,409,Club Brugge – 2021/22 UCL group surprises,4-3-3,2021-22,Champions League,Paris Saint-Germain,dost_bas,0.5,0.18,4
61,61,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,Champions League,club_brugge_2021_22_ucl (single team data),club_brugge_2021_22_ucl,Clinton Mata,RB,77,Angola,409,Club Brugge – 2021/22 UCL group surprises,4-3-3,2021-22,Champions League,Paris Saint-Germain,mata_clinton,0.82,0.8,4
61,61,missing_xi_scotland_east_belgium.csv,missing_xi_scotland_east_belgium,Unknown,Champions League,club_brugge_2021_22_ucl (single team data),club_brugge_2021_22_ucl,Noa Lang,RW,90,Netherlands,409,Club Brugge – 2021/22 UCL group surprises,4-3-3,2021-22,Champions League,Paris Saint-Germain,lang_noa,0.82,0.32,4
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2013_14_la_liga,Diego Godín,RCB,2,Uruguay,31,"Atlético Madrid – 2013/14 La Liga winners, UCL finalists",4-4-2,2013-14,La Liga,Barcelona,godin_diego,0.65,0.85,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2013_14_la_liga,Filipe Luís,LB,3,Brazil,31,"Atlético Madrid – 2013/14 La Liga winners, UCL finalists",4-4-2,2013-14,La Liga,Barcelona,filipe_luis,0.18,0.8,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2013_14_la_liga,Koke,LCM,6,Spain,31,"Atlético Madrid – 2013/14 La Liga winners, UCL finalists",4-4-2,2013-14,La Liga,Barcelona,koke,0.38,0.6,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2013_14_la_liga,David Villa,LST,7,Spain,31,"Atlético Madrid – 2013/14 La Liga winners, UCL finalists",4-4-2,2013-14,La Liga,Barcelona,villa_david,0.4,0.2,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2013_14_la_liga,Raúl García,RM,8,Spain,31,"Atlético Madrid – 2013/14 La Liga winners, UCL finalists",4-4-2,2013-14,La Liga,Barcelona,garcia_raul,0.82,0.6,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2013_14_la_liga,Arda Turan,LM,10,Turkey,31,"Atlético Madrid – 2013/14 La Liga winners, UCL finalists",4-4-2,2013-14,La Liga,Barcelona,turan_arda,0.18,0.6,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2013_14_la_liga,Thibaut Courtois,GK,13,Belgium,31,"Atlético Madrid – 2013/14 La Liga winners, UCL finalists",4-4-2,2013-14,La Liga,Barcelona,courtois_thibaut,0.5,0.95,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2013_14_la_liga,Gabi,RCM,14,Spain,31,"Atlético Madrid – 2013/14 La Liga winners, UCL finalists",4-4-2,2013-14,La Liga,Barcelona,gabi,0.62,0.6,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2013_14_la_liga,Diego Costa,RST,19,Spain,31,"Atlético Madrid – 2013/14 La Liga winners, UCL finalists",4-4-2,2013-14,La Liga,Barcelona,costa_diego,0.6,0.2,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2013_14_la_liga,Juanfran,RB,20,Spain,31,"Atlético Madrid – 2013/14 La Liga winners, UCL finalists",4-4-2,2013-14,La Liga,Barcelona,juanfran,0.82,0.8,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2013_14_la_liga,Miranda,LCB,23,Brazil,31,"Atlético Madrid – 2013/14 La Liga winners, UCL finalists",4-4-2,2013-14,La Liga,Barcelona,miranda_joao,0.35,0.85,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2017_18_europa,Diego Godín,RCB,2,Uruguay,32,Atlético Madrid – 2017/18 Europa League winners,4-4-2,2017-18,La Liga,Sevilla,godin_diego,0.65,0.85,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2017_18_europa,Filipe Luís,LB,3,Brazil,32,Atlético Madrid – 2017/18 Europa League winners,4-4-2,2017-18,La Liga,Sevilla,filipe_luis,0.18,0.8,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2017_18_europa,Koke,LCM,6,Spain,32,Atlético Madrid – 2017/18 Europa League winners,4-4-2,2017-18,La Liga,Sevilla,koke,0.38,0.6,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2017_18_europa,Antoine Griezmann,RST,7,France,32,Atlético Madrid – 2017/18 Europa League winners,4-4-2,2017-18,La Liga,Sevilla,griezmann_antoine,0.6,0.2,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2017_18_europa,Saúl Ñíguez,LM,8,Spain,32,Atlético Madrid – 2017/18 Europa League winners,4-4-2,2017-18,La Liga,Sevilla,saul_niguez,0.18,0.6,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2017_18_europa,Fernando Torres,LST,9,Spain,32,Atlético Madrid – 2017/18 Europa League winners,4-4-2,2017-18,La Liga,Sevilla,torres_fernando,0.4,0.2,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2017_18_europa,Ángel Correa,RM,11,Argentina,32,Atlético Madrid – 2017/18 Europa League winners,4-4-2,2017-18,La Liga,Sevilla,correa_angel,0.82,0.6,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2017_18_europa,Jan Oblak,GK,13,Slovenia,32,Atlético Madrid – 2017/18 Europa League winners,4-4-2,2017-18,La Liga,Sevilla,oblak_jan,0.5,0.95,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2017_18_europa,Gabi,RCM,14,Spain,32,Atlético Madrid – 2017/18 Europa League winners,4-4-2,2017-18,La Liga,Sevilla,gabi,0.62,0.6,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2017_18_europa,Stefan Savić,LCB,15,Montenegro,32,Atlético Madrid – 2017/18 Europa League winners,4-4-2,2017-18,La Liga,Sevilla,savic_stefan,0.35,0.85,0
62,62,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,atletico_madrid_2013_14_la_liga vs atletico_madrid_2017_18_europa,atletico_madrid_2017_18_europa,Juanfran,RB,20,Spain,32,Atlético Madrid – 2017/18 Europa League winners,4-4-2,2017-18,La Liga,Sevilla,juanfran,0.82,0.8,0
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_1999_2000_ucl_finalists,Santiago Cañizares,GK,1,Spain,33,Valencia – 1999/2000 Champions League finalists,4-4-2,1999-2000,La Liga,Deportivo La Coruña,canizares_santiago,0.5,0.95,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_1999_2000_ucl_finalists,Curro Torres,RB,2,Spain,33,Valencia – 1999/2000 Champions League finalists,4-4-2,1999-2000,La Liga,Deportivo La Coruña,torres_curro,0.82,0.8,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_1999_2000_ucl_finalists,Amedeo Carboni,LB,3,Italy,33,Valencia – 1999/2000 Champions League finalists,4-4-2,1999-2000,La Liga,Deportivo La Coruña,carboni_amedeo,0.18,0.8,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_1999_2000_ucl_finalists,Mauricio Pellegrino,LCB,4,Argentina,33,Valencia – 1999/2000 Champions League finalists,4-4-2,1999-2000,La Liga,Deportivo La Coruña,pellegrino_mauricio,0.35,0.85,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_1999_2000_ucl_finalists,Mihaijlo Pankov,RCB,5,Serbia,33,Valencia – 1999/2000 Champions League finalists,4-4-2,1999-2000,La Liga,Deportivo La Coruña,pankov_mihaijlo,0.65,0.85,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_1999_2000_ucl_finalists,Kily González,LCM,6,Argentina,33,Valencia – 1999/2000 Champions League finalists,4-4-2,1999-2000,La Liga,Deportivo La Coruña,gonzalez_kily,0.38,0.6,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_1999_2000_ucl_finalists,Francisco Rufete,RM,7,Spain,33,Valencia – 1999/2000 Champions League finalists,4-4-2,1999-2000,La Liga,Deportivo La Coruña,rufete_francisco,0.82,0.6,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_1999_2000_ucl_finalists,Gaizka Mendieta,RCM,8,Spain,33,Valencia – 1999/2000 Champions League finalists,4-4-2,1999-2000,La Liga,Deportivo La Coruña,mendieta_gaizka,0.62,0.6,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_1999_2000_ucl_finalists,Claudio López,RST,9,Argentina,33,Valencia – 1999/2000 Champions League finalists,4-4-2,1999-2000,La Liga,Deportivo La Coruña,lopez_claudio,0.6,0.2,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_1999_2000_ucl_finalists,Miguel Ángel Angulo,LST,10,Spain,33,Valencia – 1999/2000 Champions League finalists,4-4-2,1999-2000,La Liga,Deportivo La Coruña,angulo_miguel_angel,0.4,0.2,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_1999_2000_ucl_finalists,Adrian Ilie,LM,11,Romania,33,Valencia – 1999/2000 Champions League finalists,4-4-2,1999-2000,La Liga,Deportivo La Coruña,ilie_adrian,0.18,0.6,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_2001_02_ucl_finalists,Santiago Cañizares,GK,1,Spain,34,Valencia – 2001/02 Champions League finalists,4-4-2,2001-02,La Liga,Real Madrid,canizares_santiago,0.5,0.95,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_2001_02_ucl_finalists,Curro Torres,RB,2,Spain,34,Valencia – 2001/02 Champions League finalists,4-4-2,2001-02,La Liga,Real Madrid,torres_curro,0.82,0.8,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_2001_02_ucl_finalists,Amedeo Carboni,LB,3,Italy,34,Valencia – 2001/02 Champions League finalists,4-4-2,2001-02,La Liga,Real Madrid,carboni_amedeo,0.18,0.8,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_2001_02_ucl_finalists,Mauricio Pellegrino,LCB,4,Argentina,34,Valencia – 2001/02 Champions League finalists,4-4-2,2001-02,La Liga,Real Madrid,pellegrino_mauricio,0.35,0.85,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_2001_02_ucl_finalists,Roberto Ayala,RCB,5,Argentina,34,Valencia – 2001/02 Champions League finalists,4-4-2,2001-02,La Liga,Real Madrid,ayala_roberto,0.65,0.85,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_2001_02_ucl_finalists,Rubén Baraja,LCM,6,Spain,34,Valencia – 2001/02 Champions League finalists,4-4-2,2001-02,La Liga,Real Madrid,baraja_ruben,0.38,0.6,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_2001_02_ucl_finalists,Francisco Rufete,RM,7,Spain,34,Valencia – 2001/02 Champions League finalists,4-4-2,2001-02,La Liga,Real Madrid,rufete_francisco,0.82,0.6,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_2001_02_ucl_finalists,David Albelda,RCM,8,Spain,34,Valencia – 2001/02 Champions League finalists,4-4-2,2001-02,La Liga,Real Madrid,albelda_david,0.62,0.6,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_2001_02_ucl_finalists,Juan Sánchez,RST,9,Spain,34,Valencia – 2001/02 Champions League finalists,4-4-2,2001-02,La Liga,Real Madrid,sanchez_juan,0.6,0.2,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_2001_02_ucl_finalists,Mista,LST,10,Spain,34,Valencia – 2001/02 Champions League finalists,4-4-2,2001-02,La Liga,Real Madrid,mista,0.4,0.2,1
63,63,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,valencia_1999_2000_ucl_finalists vs valencia_2001_02_ucl_finalists,valencia_2001_02_ucl_finalists,Kily González,LM,11,Argentina,34,Valencia – 2001/02 Champions League finalists,4-4-2,2001-02,La Liga,Real Madrid,gonzalez_kily,0.18,0.6,1
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2005_06_uefa_cup,Andrés Palop,GK,1,Spain,35,Sevilla – 2005/06 UEFA Cup winners,4-4-2,2005-06,La Liga,Real Betis,palop_andres,0.5,0.95,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2005_06_uefa_cup,Dani Alves,RB,2,Brazil,35,Sevilla – 2005/06 UEFA Cup winners,4-4-2,2005-06,La Liga,Real Betis,alves_dani,0.82,0.8,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2005_06_uefa_cup,Antonio Puerta,LB,3,Spain,35,Sevilla – 2005/06 UEFA Cup winners,4-4-2,2005-06,La Liga,Real Betis,puerta_antonio,0.18,0.8,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2005_06_uefa_cup,Julien Escudé,LCB,4,France,35,Sevilla – 2005/06 UEFA Cup winners,4-4-2,2005-06,La Liga,Real Betis,escude_julien,0.35,0.85,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2005_06_uefa_cup,Javi Navarro,RCB,5,Spain,35,Sevilla – 2005/06 UEFA Cup winners,4-4-2,2005-06,La Liga,Real Betis,navarro_javi,0.65,0.85,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2005_06_uefa_cup,Enzo Maresca,LCM,6,Italy,35,Sevilla – 2005/06 UEFA Cup winners,4-4-2,2005-06,La Liga,Real Betis,maresca_enzo,0.38,0.6,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2005_06_uefa_cup,Jesús Navas,RM,7,Spain,35,Sevilla – 2005/06 UEFA Cup winners,4-4-2,2005-06,La Liga,Real Betis,navas_jesus,0.82,0.6,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2005_06_uefa_cup,Martí,RCM,8,Spain,35,Sevilla – 2005/06 UEFA Cup winners,4-4-2,2005-06,La Liga,Real Betis,marti,0.62,0.6,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2005_06_uefa_cup,Frédéric Kanouté,RST,9,Mali,35,Sevilla – 2005/06 UEFA Cup winners,4-4-2,2005-06,La Liga,Real Betis,kanoute_frederic,0.6,0.2,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2005_06_uefa_cup,Javier Saviola,LST,10,Argentina,35,Sevilla – 2005/06 UEFA Cup winners,4-4-2,2005-06,La Liga,Real Betis,saviola_javier,0.4,0.2,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2005_06_uefa_cup,Adriano,LM,11,Brazil,35,Sevilla – 2005/06 UEFA Cup winners,4-4-2,2005-06,La Liga,Real Betis,adriano_correia,0.18,0.6,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2013_14_europa,Beto,GK,1,Portugal,36,Sevilla – 2013/14 Europa League winners,4-2-3-1,2013-14,La Liga,Valencia,beto,0.5,0.95,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2013_14_europa,Alberto Moreno,LB,3,Spain,36,Sevilla – 2013/14 Europa League winners,4-2-3-1,2013-14,La Liga,Valencia,moreno_alberto,0.18,0.8,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2013_14_europa,José Antonio Reyes,RAM,7,Spain,36,Sevilla – 2013/14 Europa League winners,4-2-3-1,2013-14,La Liga,Valencia,reyes_jose_antonio,0.78,0.45,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2013_14_europa,Ivan Rakitić,CAM,10,Croatia,36,Sevilla – 2013/14 Europa League winners,4-2-3-1,2013-14,La Liga,Valencia,rakitic_ivan,0.5,0.42,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2013_14_europa,Vitolo,LAM,11,Spain,36,Sevilla – 2013/14 Europa League winners,4-2-3-1,2013-14,La Liga,Valencia,vitolo,0.22,0.45,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2013_14_europa,Iborra,RDM,12,Spain,36,Sevilla – 2013/14 Europa League winners,4-2-3-1,2013-14,La Liga,Valencia,iborra_vicente,0.6,0.68,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2013_14_europa,Coke,RB,16,Spain,36,Sevilla – 2013/14 Europa League winners,4-2-3-1,2013-14,La Liga,Valencia,coke,0.82,0.8,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2013_14_europa,MBia,LDM,18,Cameroon,36,Sevilla – 2013/14 Europa League winners,4-2-3-1,2013-14,La Liga,Valencia,mbia_stéphane,0.4,0.68,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2013_14_europa,Carlos Bacca,ST,19,Colombia,36,Sevilla – 2013/14 Europa League winners,4-2-3-1,2013-14,La Liga,Valencia,bacca_carlos,0.5,0.18,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2013_14_europa,Nicolás Pareja,RCB,21,Argentina,36,Sevilla – 2013/14 Europa League winners,4-2-3-1,2013-14,La Liga,Valencia,pareja_nicolas,0.65,0.85,2
64,64,missing_xi_spain_batch2.csv,missing_xi_spain_batch2,Unknown,La Liga,sevilla_2005_06_uefa_cup vs sevilla_2013_14_europa,sevilla_2013_14_europa,Carriço,LCB,23,Portugal,36,Sevilla – 2013/14 Europa League winners,4-2-3-1,2013-14,La Liga,Valencia,carrico_daniel,0.35,0.85,2
